method,url_length,special_path,host,contentLength,arg_length,arg_num,digit_in_arg,letter_in_arg
1,48,8,0,0.0,71,5,10,50
2,47,8,0,38.0,36,3,5,28
1,56,8,0,0.0,0,1,0,0
1,74,11,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,24,1,3,16
1,47,8,0,0.0,41,3,5,31
1,49,8,0,0.0,248,13,42,181
1,52,8,0,0.0,52,5,7,40
1,44,8,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,49,8,0,0.0,248,13,40,181
1,57,8,0,0.0,4,1,1,2
2,47,8,0,45.0,43,3,5,32
1,50,8,0,0.0,245,13,37,181
2,47,8,0,39.0,37,3,5,29
1,44,8,0,0.0,0,1,0,0
2,50,8,0,226.0,214,13,40,152
1,58,9,0,0.0,0,1,0,0
2,49,8,0,252.0,240,13,37,178
2,50,8,0,281.0,269,13,40,201
1,47,8,0,0.0,37,3,5,29
1,47,8,0,0.0,39,3,6,29
2,50,8,0,222.0,210,13,35,154
2,47,8,0,39.0,37,3,5,29
1,48,8,0,0.0,18,1,1,15
2,50,8,0,247.0,235,13,37,178
2,47,8,0,110.0,108,3,42,54
1,48,8,0,0.0,63,5,7,47
2,49,8,0,245.0,233,13,42,168
1,56,8,0,0.0,0,1,0,0
1,68,9,0,0.0,0,1,0,0
1,52,8,0,0.0,58,5,6,47
1,37,7,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
1,57,8,0,0.0,59,1,29,24
1,48,8,0,0.0,34,1,0,32
1,50,8,0,0.0,246,13,40,180
1,49,8,0,0.0,0,1,0,0
2,50,8,0,253.0,241,13,42,172
1,49,8,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
1,48,8,0,0.0,8,1,5,1
1,44,8,0,0.0,0,1,0,0
1,57,8,0,0.0,87,1,40,22
1,47,8,0,0.0,0,1,0,0
1,57,8,0,0.0,4,1,1,2
1,50,8,0,0.0,0,1,0,0
1,47,8,0,0.0,43,3,5,32
1,57,8,0,0.0,4,1,1,2
1,48,8,0,0.0,0,1,0,0
2,52,8,0,64.0,60,5,2,51
1,39,7,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
2,48,8,0,75.0,71,5,9,51
1,47,8,0,0.0,36,3,5,28
1,49,8,0,0.0,0,1,0,0
1,50,8,0,0.0,229,13,45,160
2,47,8,0,38.0,36,3,5,28
2,48,8,0,33.0,33,1,0,31
2,52,8,0,60.0,56,5,2,49
1,47,8,0,0.0,36,3,5,28
3,49,8,1,265.0,253,13,43,186
1,48,8,0,0.0,0,1,0,0
2,52,8,0,63.0,59,5,1,53
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,66,5,8,48
1,48,8,0,0.0,33,1,0,31
2,49,8,0,261.0,249,13,45,176
1,48,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,17,1,1,14
1,47,8,0,0.0,41,3,5,31
1,50,8,0,0.0,0,1,0,0
2,48,8,0,68.0,64,5,7,48
1,56,8,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,70,9,0,0.0,0,1,0,0
2,48,8,0,70.0,66,5,8,48
1,48,8,0,0.0,33,1,0,31
1,47,8,0,0.0,36,3,5,28
1,39,7,0,0.0,0,1,0,0
2,49,8,0,253.0,241,13,36,181
1,47,8,0,0.0,0,1,0,0
2,50,8,0,247.0,235,13,37,176
2,48,8,0,71.0,67,5,7,51
2,50,8,0,245.0,233,13,42,166
1,50,9,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,47,8,0,0.0,37,3,5,29
1,49,8,0,0.0,238,13,37,178
2,47,8,0,41.0,39,3,6,29
1,57,9,0,0.0,0,1,0,0
2,52,8,0,59.0,55,5,1,49
1,48,8,0,0.0,44,1,15,17
2,50,8,0,253.0,241,13,42,175
1,48,8,0,0.0,0,1,0,0
1,46,8,0,0.0,0,1,0,0
1,47,8,0,0.0,41,3,5,31
1,47,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,62,11,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
1,48,8,0,0.0,17,1,1,14
1,49,8,0,0.0,218,13,40,157
1,67,13,0,0.0,0,1,0,0
2,48,8,0,33.0,33,1,0,31
2,48,8,0,68.0,64,5,7,48
1,50,8,0,0.0,0,1,0,0
1,50,8,0,0.0,240,13,40,179
1,48,8,0,0.0,67,1,29,19
1,48,8,0,0.0,33,1,0,31
1,48,8,0,0.0,69,5,8,50
1,44,8,0,0.0,0,1,0,0
1,56,8,0,0.0,0,1,0,0
2,48,8,0,57.0,57,1,23,18
2,48,8,0,33.0,33,1,0,31
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
2,48,8,0,74.0,70,5,8,52
1,49,8,0,0.0,232,13,36,172
2,50,8,0,255.0,243,13,44,173
1,48,8,0,0.0,0,1,0,0
1,52,8,0,0.0,57,5,2,50
1,52,8,0,0.0,57,5,4,47
1,50,8,0,0.0,221,13,39,159
2,57,8,0,6.0,6,1,1,3
2,49,8,0,247.0,235,13,40,171
1,50,8,0,0.0,0,1,0,0
2,47,8,0,38.0,36,3,5,28
1,49,8,0,0.0,267,13,49,188
1,57,9,0,0.0,0,1,0,0
2,52,8,0,65.0,61,5,7,48
1,57,8,0,0.0,4,1,1,2
2,48,8,0,33.0,33,1,0,31
1,48,8,0,0.0,0,1,0,0
1,56,10,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
2,50,8,0,247.0,235,13,36,177
2,50,8,0,241.0,229,13,34,171
1,52,8,0,0.0,55,5,2,47
2,49,8,0,266.0,254,13,40,188
1,47,8,0,0.0,0,1,0,0
1,49,8,0,0.0,229,13,43,165
1,50,8,0,0.0,0,1,0,0
2,47,8,0,43.0,41,3,5,31
2,48,8,0,33.0,33,1,0,31
1,39,7,0,0.0,0,1,0,0
1,49,8,0,0.0,231,13,38,171
2,52,8,0,65.0,61,5,8,47
2,48,8,0,33.0,33,1,0,31
1,48,8,0,0.0,34,1,0,32
1,59,8,0,0.0,0,1,0,0
1,47,8,0,0.0,36,3,5,28
1,48,8,0,0.0,70,1,32,31
1,52,8,0,0.0,92,5,16,57
1,48,8,0,0.0,17,1,1,14
1,48,8,0,0.0,0,1,0,0
1,49,8,0,0.0,232,13,38,172
3,48,8,1,68.0,64,5,8,47
1,52,8,0,0.0,58,5,3,50
1,48,9,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
2,48,8,0,70.0,66,5,8,48
1,48,8,0,0.0,66,5,8,48
1,46,8,0,0.0,0,1,0,0
2,50,8,0,274.0,262,13,39,196
1,56,8,0,0.0,0,1,0,0
1,52,8,0,0.0,125,5,35,74
1,49,8,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
2,49,8,0,261.0,249,13,40,184
2,57,8,0,4.0,4,1,1,2
1,52,8,0,0.0,59,5,2,51
2,57,8,0,4.0,4,1,1,2
2,48,8,0,73.0,69,5,8,52
1,33,6,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,48,8,0,0.0,70,5,8,52
2,49,8,0,260.0,248,13,41,183
2,48,8,0,75.0,71,5,9,52
2,52,8,0,169.0,165,5,50,96
1,49,6,0,0.0,0,1,0,0
2,47,8,0,153.0,151,3,51,81
2,48,8,0,69.0,69,1,16,31
1,52,8,0,0.0,58,5,4,48
1,52,9,0,0.0,0,1,0,0
2,48,8,0,18.0,18,1,1,15
1,56,8,0,0.0,0,1,0,0
1,49,8,0,0.0,224,13,38,162
1,49,8,0,0.0,269,13,46,194
1,50,8,0,0.0,235,13,37,176
1,47,8,0,0.0,117,3,46,57
1,49,8,0,0.0,0,1,0,0
1,57,8,0,0.0,4,1,1,2
2,52,8,0,63.0,59,5,1,53
1,67,12,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,48,8,0,0.0,34,1,0,32
1,50,9,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,63,5,7,47
2,52,8,0,71.0,67,5,3,58
2,48,8,0,71.0,67,5,7,51
1,50,8,0,0.0,0,1,0,0
1,48,8,0,0.0,34,1,0,32
1,52,8,0,0.0,56,5,5,46
2,48,8,0,33.0,33,1,0,31
1,52,8,0,0.0,57,5,1,51
1,57,9,0,0.0,0,1,0,0
1,48,8,0,0.0,68,5,7,52
1,56,8,0,0.0,0,1,0,0
1,49,8,0,0.0,251,13,36,190
1,50,8,0,0.0,228,13,37,168
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,42,7,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
1,47,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,56,8,0,0.0,0,1,0,0
2,50,8,0,283.0,271,13,37,205
1,48,8,0,0.0,0,1,0,0
1,46,8,0,0.0,0,1,0,0
1,49,8,0,0.0,259,13,44,188
1,44,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,71,5,10,50
1,57,8,0,0.0,5,1,1,3
1,34,6,0,0.0,0,1,0,0
2,49,8,0,241.0,229,13,44,159
1,74,10,0,0.0,0,1,0,0
1,50,8,0,0.0,242,13,39,181
1,49,8,0,0.0,0,1,0,0
2,57,8,0,4.0,4,1,1,2
2,48,8,0,34.0,34,1,0,32
1,40,8,0,0.0,0,1,0,0
1,50,8,0,0.0,239,13,40,176
2,52,8,0,60.0,56,5,2,48
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,74,5,11,51
1,48,8,0,0.0,17,1,1,14
1,46,8,0,0.0,0,1,0,0
2,48,8,0,33.0,33,1,0,31
1,48,8,0,0.0,17,1,1,14
1,47,8,0,0.0,0,1,0,0
2,57,8,0,4.0,4,1,1,2
2,50,8,0,279.0,267,13,43,196
1,55,10,0,0.0,0,1,0,0
1,47,8,0,0.0,32,3,8,20
1,52,9,0,0.0,0,1,0,0
1,57,8,0,0.0,4,1,1,2
2,57,8,0,8.0,8,1,3,3
1,71,10,0,0.0,0,1,0,0
1,50,8,0,0.0,226,13,41,165
2,49,8,0,264.0,252,13,41,183
1,47,8,0,0.0,0,1,0,0
2,49,8,0,259.0,247,13,37,186
1,57,8,0,0.0,13,1,4,6
1,48,8,0,0.0,0,1,0,0
2,47,8,0,38.0,36,3,5,28
1,52,8,0,0.0,54,5,6,42
1,48,8,0,0.0,71,5,9,51
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,17,1,1,14
1,56,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,48,8,0,0.0,67,5,7,51
1,48,8,0,0.0,33,1,0,31
1,52,8,0,0.0,55,5,1,48
1,50,8,0,0.0,234,13,41,170
1,44,8,0,0.0,0,1,0,0
1,74,14,0,0.0,0,1,0,0
1,49,8,0,0.0,250,13,41,185
1,49,8,0,0.0,261,13,45,187
1,47,8,0,0.0,41,3,5,31
1,25,5,0,0.0,0,1,0,0
1,35,6,0,0.0,0,1,0,0
1,48,8,0,0.0,34,1,0,32
1,58,9,0,0.0,0,1,0,0
2,49,8,0,254.0,242,13,41,178
1,49,8,0,0.0,0,1,0,0
2,57,8,0,4.0,4,1,1,2
1,47,8,0,0.0,42,3,5,32
1,48,8,0,0.0,0,1,0,0
2,47,8,0,107.0,105,3,16,74
1,50,8,0,0.0,0,1,0,0
1,57,8,0,0.0,5,1,1,3
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,34,1,0,32
1,47,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
2,49,8,0,279.0,267,13,41,195
1,49,8,0,0.0,237,13,35,181
2,47,8,0,42.0,40,3,4,31
2,52,8,0,64.0,60,5,7,47
1,38,7,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,62,10,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,124,5,39,70
1,58,10,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
2,49,8,0,304.0,292,13,73,189
1,56,8,0,0.0,0,1,0,0
1,62,8,0,0.0,0,1,0,0
2,50,8,0,262.0,250,13,40,185
1,49,8,0,0.0,242,13,41,179
1,57,8,0,0.0,5,1,1,3
1,47,8,0,0.0,0,1,0,0
1,51,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,107,1,8,80
1,63,12,0,0.0,0,1,0,0
1,69,10,0,0.0,0,1,0,0
1,48,8,0,0.0,63,5,7,47
1,52,8,0,0.0,62,5,6,49
1,47,8,0,0.0,78,3,15,47
1,45,9,0,0.0,0,1,0,0
2,47,8,0,75.0,73,3,20,34
1,49,8,0,0.0,236,13,38,174
2,48,8,0,67.0,63,5,7,47
1,48,8,0,0.0,0,1,0,0
1,67,12,0,0.0,0,1,0,0
1,57,8,0,0.0,4,1,1,2
1,51,8,0,0.0,0,1,0,0
2,50,8,0,246.0,234,13,41,173
2,52,8,0,70.0,66,5,10,48
2,50,8,0,261.0,249,13,41,179
1,57,9,0,0.0,0,1,0,0
1,48,8,0,0.0,72,5,9,51
2,48,8,0,71.0,67,5,7,51
1,57,8,0,0.0,4,1,1,2
1,48,8,0,0.0,17,1,1,14
1,50,8,0,0.0,0,1,0,0
1,49,8,0,0.0,251,13,41,184
1,25,5,0,0.0,0,1,0,0
1,47,8,0,0.0,41,3,5,31
1,48,8,0,0.0,62,5,10,42
1,47,8,0,0.0,97,3,37,51
1,48,8,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
2,52,8,0,66.0,62,5,9,47
1,48,8,0,0.0,33,1,0,31
1,44,8,0,0.0,0,1,0,0
1,46,8,0,0.0,0,1,0,0
1,50,8,0,0.0,268,13,41,196
1,51,8,0,0.0,0,1,0,0
1,50,8,0,0.0,255,13,42,185
1,48,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
2,50,8,0,256.0,244,13,39,181
2,52,8,0,64.0,60,5,2,52
1,35,8,0,0.0,0,1,0,0
1,67,13,0,0.0,0,1,0,0
1,49,8,0,0.0,252,13,38,190
1,48,8,0,0.0,93,1,40,28
1,48,8,0,0.0,17,1,1,14
1,44,8,0,0.0,0,1,0,0
1,56,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,49,8,0,0.0,273,13,52,188
2,52,8,0,63.0,59,5,6,48
1,49,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,57,8,0,0.0,4,1,1,2
1,47,8,0,0.0,39,3,6,29
1,47,8,0,0.0,0,1,0,0
2,47,8,0,38.0,36,3,5,28
1,36,7,0,0.0,0,1,0,0
1,52,8,0,0.0,53,5,3,45
1,47,8,0,0.0,0,1,0,0
1,48,8,0,0.0,17,1,1,14
1,48,8,0,0.0,34,1,0,32
3,49,8,1,257.0,245,13,38,179
2,48,8,0,146.0,142,5,33,90
1,46,8,0,0.0,0,1,0,0
1,52,8,0,0.0,68,5,7,51
1,39,7,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,48,8,0,0.0,66,5,8,48
1,47,8,0,0.0,0,1,0,0
2,48,8,0,33.0,33,1,0,31
1,48,8,0,0.0,0,1,0,0
1,57,8,0,0.0,5,1,1,3
1,47,8,0,0.0,40,3,4,31
1,52,8,0,0.0,60,5,2,51
1,47,8,0,0.0,36,3,5,28
1,56,8,0,0.0,0,1,0,0
2,49,8,0,303.0,291,13,59,194
2,49,8,0,263.0,251,13,45,180
1,58,9,0,0.0,0,1,0,0
1,48,8,0,0.0,62,1,11,36
1,48,8,0,0.0,71,5,9,51
1,52,8,0,0.0,55,5,3,46
1,50,8,0,0.0,238,13,42,172
1,58,9,0,0.0,0,1,0,0
1,47,8,0,0.0,37,3,5,29
2,48,8,0,67.0,63,5,7,47
1,48,8,0,0.0,67,5,7,51
1,48,8,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
2,49,8,0,256.0,244,13,39,183
2,48,8,0,75.0,75,1,35,29
1,56,8,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
1,44,8,0,0.0,0,1,0,0
2,48,8,0,70.0,66,5,8,48
1,49,8,0,0.0,258,13,39,191
1,33,6,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
2,50,8,0,273.0,261,13,42,195
1,49,8,0,0.0,299,13,73,195
1,57,8,0,0.0,5,1,1,3
1,58,9,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
1,57,8,0,0.0,7,1,2,3
1,48,8,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
1,49,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,43,8,0,0.0,0,1,0,0
1,49,8,0,0.0,241,13,39,179
2,49,8,0,252.0,240,13,37,179
1,48,8,0,0.0,0,1,0,0
1,25,5,0,0.0,0,1,0,0
2,49,8,0,314.0,302,13,53,208
1,57,8,0,0.0,4,1,1,2
1,51,8,0,0.0,0,1,0,0
1,49,8,0,0.0,254,13,41,188
1,29,6,0,0.0,0,1,0,0
1,48,8,0,0.0,67,5,7,51
2,57,8,0,4.0,4,1,1,2
1,48,8,0,0.0,68,5,7,52
2,50,8,0,367.0,355,13,86,232
1,48,8,0,0.0,64,5,8,47
2,57,8,0,4.0,4,1,1,2
1,70,13,0,0.0,0,1,0,0
2,50,8,0,269.0,257,13,41,188
1,49,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
2,50,8,0,262.0,250,13,41,183
1,47,8,0,0.0,41,3,5,31
2,48,8,0,75.0,71,5,9,52
2,50,8,0,263.0,251,13,47,176
2,49,8,0,233.0,221,13,39,161
1,52,8,0,0.0,62,5,3,52
1,56,8,0,0.0,0,1,0,0
1,46,8,0,0.0,0,1,0,0
1,48,8,0,0.0,17,1,1,14
1,44,8,0,0.0,0,1,0,0
2,52,8,0,126.0,122,5,13,93
1,47,8,0,0.0,0,1,0,0
2,50,8,0,266.0,254,13,39,188
1,48,8,0,0.0,0,1,0,0
2,57,8,0,9.0,9,1,4,3
1,48,8,0,0.0,0,1,0,0
1,57,8,0,0.0,83,1,27,45
2,50,8,0,250.0,238,13,41,170
1,49,8,0,0.0,0,1,0,0
1,51,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,52,8,0,0.0,56,5,2,49
1,48,8,0,0.0,0,1,0,0
2,48,8,0,33.0,33,1,0,31
1,58,9,0,0.0,0,1,0,0
2,48,8,0,131.0,127,5,35,65
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,51,8,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
2,49,8,0,241.0,229,13,42,163
1,58,9,0,0.0,0,1,0,0
2,48,8,0,75.0,71,5,10,50
1,50,8,0,0.0,0,1,0,0
2,48,8,0,75.0,71,5,9,52
2,50,8,0,258.0,246,13,36,184
1,48,8,0,0.0,17,1,1,14
2,47,8,0,39.0,37,3,5,29
1,47,8,0,0.0,39,3,6,29
1,49,8,0,0.0,229,13,36,171
1,43,9,0,0.0,0,1,0,0
2,48,8,0,33.0,33,1,0,31
1,50,8,0,0.0,244,13,40,178
1,48,8,0,0.0,33,1,0,31
1,48,8,0,0.0,0,1,0,0
1,52,8,0,0.0,58,5,7,44
1,50,8,0,0.0,253,13,39,188
2,52,8,0,58.0,54,5,1,48
1,44,8,0,0.0,0,1,0,0
1,66,12,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
2,57,8,0,65.0,65,1,33,25
1,49,8,0,0.0,229,13,38,168
1,52,8,0,0.0,58,5,1,52
2,49,8,0,240.0,228,13,42,162
1,44,8,0,0.0,0,1,0,0
1,49,8,0,0.0,236,13,38,176
1,52,8,0,0.0,55,5,1,49
2,49,8,0,245.0,233,13,37,172
1,57,9,0,0.0,0,1,0,0
1,57,8,0,0.0,4,1,1,2
1,47,8,0,0.0,42,3,5,32
2,48,8,0,34.0,34,1,0,32
1,56,8,0,0.0,0,1,0,0
1,42,9,0,0.0,0,1,0,0
2,48,8,0,72.0,68,5,7,52
1,48,8,0,0.0,62,5,6,47
1,48,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,52,8,0,0.0,115,5,38,66
2,50,8,0,256.0,244,13,43,174
2,49,8,0,249.0,237,13,39,175
2,48,8,0,17.0,17,1,1,14
2,48,8,0,87.0,83,5,14,56
1,48,8,0,0.0,33,1,0,31
2,57,8,0,5.0,5,1,1,3
1,44,8,0,0.0,0,1,0,0
2,50,8,0,261.0,249,13,35,190
2,48,8,0,18.0,18,1,1,15
2,48,8,0,34.0,34,1,0,32
2,50,8,0,243.0,231,13,38,167
1,54,9,0,0.0,0,1,0,0
1,57,8,0,0.0,88,1,27,48
1,49,8,0,0.0,247,13,37,185
2,48,8,0,33.0,33,1,0,31
1,47,8,0,0.0,36,3,5,28
2,49,8,0,253.0,241,13,41,174
1,55,9,0,0.0,0,1,0,0
1,57,8,0,0.0,4,1,1,2
1,48,8,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,68,12,0,0.0,0,1,0,0
1,48,8,0,0.0,73,5,10,51
1,58,9,0,0.0,0,1,0,0
1,56,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
2,48,8,0,85.0,85,1,41,34
2,48,8,0,67.0,63,5,7,47
1,49,8,0,0.0,254,13,39,189
2,48,8,0,17.0,17,1,1,14
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
2,48,8,0,26.0,26,1,2,21
2,48,8,0,75.0,71,5,9,51
1,58,9,0,0.0,0,1,0,0
2,49,8,0,242.0,230,13,42,167
1,22,5,0,0.0,0,1,0,0
1,50,8,0,0.0,251,13,39,188
1,56,8,0,0.0,0,1,0,0
2,47,8,0,43.0,41,3,5,31
1,48,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,73,5,10,51
2,48,8,0,567.0,567,1,394,61
2,48,8,0,70.0,66,5,8,48
1,48,8,0,0.0,94,1,27,54
2,50,8,0,287.0,275,13,37,209
1,48,8,0,0.0,33,1,0,31
1,58,9,0,0.0,0,1,0,0
2,49,8,0,265.0,253,13,42,187
2,50,8,0,240.0,228,13,42,161
2,52,8,0,118.0,114,5,18,81
2,49,8,0,822.0,810,13,432,239
3,47,8,1,38.0,36,3,5,28
1,57,8,0,0.0,57,1,12,30
1,49,8,0,0.0,0,1,0,0
3,48,8,1,17.0,17,1,1,14
1,48,8,0,0.0,0,1,0,0
2,57,8,0,8.0,8,1,4,2
1,51,10,0,0.0,0,1,0,0
2,50,8,0,274.0,262,13,41,191
1,50,8,0,0.0,0,1,0,0
2,48,8,0,33.0,33,1,0,31
2,50,8,0,260.0,248,13,40,181
1,44,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
2,48,8,0,8.0,8,1,4,2
1,48,8,0,0.0,34,1,0,32
1,44,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
2,48,8,0,148.0,144,5,43,69
1,57,8,0,0.0,4,1,1,2
2,49,8,0,238.0,226,13,39,163
2,48,8,0,131.0,127,5,20,77
1,48,8,0,0.0,67,5,7,51
2,48,8,0,18.0,18,1,1,15
2,49,8,0,288.0,276,13,49,190
2,47,8,0,43.0,41,3,4,32
1,57,8,0,0.0,5,1,1,3
1,49,8,0,0.0,250,13,44,181
1,48,8,0,0.0,14,1,3,9
1,49,8,0,0.0,0,1,0,0
2,50,8,0,232.0,220,13,41,158
2,57,8,0,4.0,4,1,1,2
2,49,8,0,256.0,244,13,34,188
1,48,8,0,0.0,33,1,0,31
1,58,9,0,0.0,0,1,0,0
2,50,8,0,247.0,235,13,40,172
1,47,8,0,0.0,0,1,0,0
2,49,8,0,258.0,246,13,54,167
1,57,8,0,0.0,4,1,1,2
1,48,8,0,0.0,0,1,0,0
1,47,8,0,0.0,42,3,5,31
2,50,8,0,272.0,260,13,40,193
1,50,8,0,0.0,235,13,39,175
1,48,8,0,0.0,34,1,0,32
2,47,8,0,43.0,41,3,5,31
1,50,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,75,12,0,0.0,0,1,0,0
1,58,7,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
2,48,8,0,33.0,33,1,0,31
1,44,8,0,0.0,0,1,0,0
1,50,8,0,0.0,236,13,34,178
1,49,8,0,0.0,236,13,42,166
1,57,9,0,0.0,0,1,0,0
1,47,8,0,0.0,38,3,5,29
3,47,8,1,43.0,41,3,5,31
1,44,8,0,0.0,0,1,0,0
2,49,8,0,249.0,237,13,42,170
2,48,8,0,17.0,17,1,1,14
1,49,8,0,0.0,0,1,0,0
1,49,8,0,0.0,250,13,40,189
3,57,8,1,4.0,4,1,1,2
1,62,10,0,0.0,0,1,0,0
1,51,9,0,0.0,0,1,0,0
1,47,8,0,0.0,36,3,5,28
1,47,8,0,0.0,0,1,0,0
2,48,8,0,68.0,64,5,8,47
1,58,9,0,0.0,0,1,0,0
1,57,8,0,0.0,5,1,1,3
1,48,8,0,0.0,0,1,0,0
1,49,8,0,0.0,252,13,37,191
1,56,8,0,0.0,0,1,0,0
1,47,8,0,0.0,39,3,6,29
2,48,8,0,67.0,63,5,7,47
1,57,8,0,0.0,4,1,1,2
1,48,8,0,0.0,17,1,1,14
1,26,6,0,0.0,0,1,0,0
2,57,8,0,4.0,4,1,1,2
1,52,8,0,0.0,64,5,6,52
2,50,8,0,258.0,246,13,38,180
1,48,8,0,0.0,17,1,1,14
1,49,8,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
2,49,8,0,251.0,239,13,37,177
2,50,8,0,251.0,239,13,38,177
1,57,8,0,0.0,48,1,17,18
1,47,8,0,0.0,36,3,5,28
2,47,8,0,38.0,36,3,5,28
1,48,8,0,0.0,99,1,35,55
1,57,8,0,0.0,8,1,4,2
1,49,8,0,0.0,0,1,0,0
1,47,8,0,0.0,41,3,5,31
2,48,8,0,75.0,71,5,9,51
1,48,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
2,48,8,0,77.0,77,1,16,47
1,47,8,0,0.0,41,3,5,31
1,48,8,0,0.0,33,1,0,31
1,44,8,0,0.0,0,1,0,0
1,47,8,0,0.0,41,3,5,31
1,57,8,0,0.0,4,1,1,2
2,52,8,0,100.0,96,5,20,54
1,50,8,0,0.0,229,13,46,160
2,48,8,0,71.0,67,5,7,51
1,47,8,0,0.0,0,1,0,0
1,48,8,0,0.0,34,1,0,32
2,47,8,0,39.0,37,3,5,29
2,48,8,0,77.0,73,5,10,51
1,40,7,0,0.0,0,1,0,0
2,48,8,0,18.0,18,1,1,15
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,117,5,35,56
